"49874";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-3T00:00:00Z";"11.9333";"-32.3333"
"49873";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-2T00:00:00Z";"10.2667";"-31.7667"
"49872";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-1T00:00:00Z";"8.76667";"-30.35"
"49863";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-22T00:00:00Z";"2.06667";"-22.6333"
"49865";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-24T00:00:00Z";"3.33333";"-23.3667"
"49866";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-25T00:00:00Z";"3.8";"-24.0833"
"49867";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-26T00:00:00Z";"4.55";"-25.0333"
"49868";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-27T00:00:00Z";"5.3";"-26.05"
"49869";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-28T00:00:00Z";"6.06667";"-27.2333"
"49870";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-29T00:00:00Z";"6.6";"-28.0833"
"49871";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-30T00:00:00Z";"7.58333";"-29.05"
"49883";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-12T00:00:00Z";"25.2833";"-36.0833"
